taxon	matK	rpoB	spo-9	Pvr1	Pvr1.1	Waxy	atpE	rpoc1	cox1	rps2	unknown	GGR	5-enolpyruvylshikimate-3-phosphate-synthase	F3H	OSM1	endochitinase	beta-1,3-glucanase	LEAFY	unknown.1	5S-rRNA	NIA	matK.1	rpi-vnt1-like-protein	S	S.1	psbE	CHS-E	hypothetical-protein	COSII_At1g20050	COSII_At1g50020-like-protein	COSII_At2g38020	COSII_At5g14320	COSII_At2g38020.1	rpl32	rps16-trnQ(UUG)-intergenic-spacer	rpl32.1	AT3-1	At1g14300-like-protein	NIA.1	rps16	P	At5g04590-like-protein	unknown.2	TBP1	atpB	trnH-psbA-intergenic-spacer;-may-contain-psbA	At3g24010-like-protein	At3g62940-like-protein	18S-ribosomal-RNA	rbcL	nepGS	osmotin	lfy	glo	rpoC1	S1-RNase	beta-amylase	beta-amylase.1	phyA	trnK(UUU)-rps16-intergenic-spacer	COSII_At1g13380	trnY	contains-promoter-and-5'-UTR	ANS	transposase	unknown.3	H6H	rps3	At1g44760-like-protein	COSII_At2g15890	COSII_At3g10920	putative-progesterone-5-beta-reductase	3-methylcrotonyl-CoA-carboxylase	trnL	flavonoid-3'-hydroxylase	unknown.4	bHLH1	RPB2	adh	unknown.5	contains-tRNA-Leu-(trnL)-and-trnL-trnF-intergenic-spacer	contains-tRNA-Leu-(trnL)-and-trnL-trnF-intergenic-spacer.1	rpl16	ITS1	chloroplast-glutamine-synthetase	bHLH2	ndhF	ITS2	rpl2	waxy	putative-Pto-like-serine/threonine-kinase	PMT	MPF1-like-protein	S.2	GBSSI	petN	psbB-psbH-intergenic-spacer	NAMT	rbcL.1	disease-resistance-protein-RGH4	TPS17	NADH-dehydrogenase-subunit-1	psbA	5.8S-ribosomal-RNA	PI	myb1	trnS(GCU)-trnG(UCC)-intergenic-spacer	26S-ribosomal-RNA	infA	trnT-trnL-intergenic-region	18S-ribosomal-RNA.1	trnL.1	ndhJ	LFY	S.3	unknown.6	16S-rRNA	WDR1	S.4	S.5	S1-RNase.1	MADS	MPF2-like	unknown.7	NtoDFR	
Solanum triflorum																																																																																							AF500868								DQ169049																	DQ180457														
Solanum barbisetum																			HQ721841																																																																												HQ721967																	HQ721904														
Solanum malindiense																			HQ721862																																																																												HQ721987																	HQ721926														
Solanum talarense																			GU591096																																																																												GU591147																	GU591046														
Solanum hispidum	EF439027											EU292990																																	AM233136																																																																																	
Solanum rhytidoandrum																			GU591089																																																																												GU591140																	GU591039														
Solanum pittosporifolium	JF956499																																																																																																		JF944460				JN047226																							
Solanum megalonyx																			GU591077																																																																												GU591129																	GU591025														
Solanum beaugleholei																			DQ364737																																																																												GQ163637																	DQ855039														
Solanum bonariense																			GU591062																																																																												GU591114																	GU591004														
Solanum subumbellatum																			HQ457401																																																																												HQ457420																	HQ457411														
Solanum johnsonianum																			GQ163597																																																																												GQ163668																	GQ163525														
Solanum metrobotryon																			HQ457397																																																																												HQ457416																	HQ457406														
Solanum dissectum																			GQ163583																																																																												GQ163651																	GQ163503														
Solanum rigescentoides																			GQ163620																																																																												GQ163694																	GQ163556														
Solanum platacanthum																			HQ721870																																																																												HQ721995																	HQ721934														
Solanum manabiense																			JN542593																																																																												JN661845																	JN661828														
Solanum stenopterum																			GQ163626																																																																												GQ163699																	GQ163563														
Solanum schliebenii																			HQ721878																																																																												HQ722002																	HQ721942														
Solanum centrale																			GQ163575																																																																												GQ163640																	GQ163492														
Solanum alternatopinnatum																			HQ457395																																																																												HQ457414																	HQ457404														
Solanum hasslerianum																			GU591071																																																																												GU591123																	GU591017														
Solanum neorossii																				AF331060			GU338332																																																																																								AF447432															
Solanum neoanglicum																			GQ163609																																																																												GQ163682																	GQ163541														
Solanum decorum																			HQ457396																																																																												HQ457415																	HQ457405														
Solanum havanense																																																																																							AF500830								DQ169030																	DQ180431														
Solanum lucani																			GQ163604																																																																												GQ163677																	GQ163535														
Solanum rixosum																			GQ163621																																																																												GQ163695																	GQ163557														
Solanum amygdalifolium																																																																																							AF500800								DQ169016																	DQ180442														
Solanum reflexiflorum																			GU591088																																																																												GU591139																	GU591038														
Solanum elachophyllum																			GQ163585																																																																												GQ163653																	GQ163506														
Solanum shirleyanum																			GQ163624																																																																												GQ163698																	GQ163562														
Solanum hystrix																			DQ364753																																																																												GQ163665																	GQ163520														
Solanum thruppii																			AY996497																																																																												AY996398												AY998397																			
